enrollment_id,member_id,class_type_id,instructor_id,facility_id,area_id,enrollment_date,class_date,scheduled_start_time,actual_start_time,scheduled_end_time,actual_end_time,enrollment_status,checkin_time,checkout_time,attendance_status,payment_amount,instructor_rating,member_satisfaction_score,last_modified
ENR00010176,MEM000052,CT007,STF0017,FAC003,AR015,2025-10-04,2025-10-07,15:45:00,15:45:00,16:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010177,MEM000448,CT007,STF0017,FAC003,AR015,2025-09-30,2025-10-07,15:45:00,15:45:00,16:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010178,MEM000384,CT010,STF0013,FAC001,AR002,2025-10-03,2025-10-07,08:45:00,08:48:00,09:30:00,09:33:00,Confirmed,08:39:00,09:33:00,Present,29.731539340505044,5.0,4.0,2025-10-12
ENR00010179,MEM000321,CT010,STF0013,FAC001,AR002,2025-10-07,2025-10-07,08:45:00,08:42:00,09:30:00,09:27:00,Confirmed,08:45:00,09:27:00,Present,25.375619042767347,3.0,3.0,2025-10-12
ENR00010180,MEM000073,CT010,STF0013,FAC001,AR002,2025-10-04,2025-10-07,08:45:00,08:55:00,09:30:00,09:40:00,Confirmed,08:41:00,09:40:00,Present,31.09295611608082,4.0,4.0,2025-10-12
ENR00010181,MEM000042,CT010,STF0013,FAC001,AR002,2025-10-07,2025-10-07,08:45:00,08:49:00,09:30:00,09:34:00,Confirmed,08:34:00,09:34:00,Present,31.381735116656355,5.0,3.0,2025-10-12
ENR00010182,MEM000208,CT010,STF0013,FAC001,AR002,2025-09-30,2025-10-07,08:45:00,08:45:00,09:30:00,,Confirmed,,,No Show,15.163907709328232,,,2025-10-12
ENR00010183,MEM000127,CT002,STF0027,FAC001,AR002,2025-10-04,2025-10-07,15:15:00,15:10:00,16:45:00,16:40:00,Confirmed,15:13:00,16:40:00,Present,34.62368117810392,5.0,4.0,2025-10-12
ENR00010184,MEM000371,CT002,STF0027,FAC001,AR002,2025-10-03,2025-10-07,15:15:00,15:18:00,16:45:00,16:48:00,Confirmed,15:14:00,16:48:00,Present,26.570713405010867,5.0,4.0,2025-10-12
ENR00010185,MEM000424,CT002,STF0027,FAC001,AR002,2025-09-30,2025-10-07,15:15:00,15:13:00,16:45:00,16:43:00,Confirmed,15:00:00,16:43:00,Present,29.85246142317903,5.0,4.0,2025-10-12
ENR00010186,MEM000172,CT002,STF0027,FAC001,AR002,2025-10-07,2025-10-07,15:15:00,15:23:00,16:45:00,16:53:00,Confirmed,15:15:00,16:53:00,Present,31.173960718642302,5.0,4.0,2025-10-12
ENR00010187,MEM000437,CT002,STF0027,FAC001,AR002,2025-10-05,2025-10-07,15:15:00,15:16:00,16:45:00,16:46:00,Confirmed,15:11:00,16:46:00,Present,29.006307298171652,4.0,4.0,2025-10-12
ENR00010188,MEM000392,CT002,STF0027,FAC001,AR002,2025-10-04,2025-10-07,15:15:00,15:12:00,16:45:00,16:42:00,Confirmed,15:14:00,16:42:00,Present,15.716976745428017,4.0,3.0,2025-10-12
ENR00010189,MEM000117,CT002,STF0027,FAC001,AR002,2025-10-04,2025-10-07,15:15:00,15:23:00,16:45:00,16:53:00,Confirmed,15:13:00,16:53:00,Present,17.14789903539357,3.0,3.0,2025-10-12
ENR00010190,MEM000278,CT002,STF0027,FAC001,AR002,2025-10-07,2025-10-07,15:15:00,15:13:00,16:45:00,16:43:00,Confirmed,15:10:00,16:43:00,Present,18.91234697481925,4.0,3.0,2025-10-12
ENR00010191,MEM000083,CT002,STF0027,FAC001,AR002,2025-10-02,2025-10-07,15:15:00,15:22:00,16:45:00,16:52:00,Confirmed,15:03:00,16:52:00,Present,15.378089381513362,4.0,3.0,2025-10-12
ENR00010192,MEM000060,CT002,STF0027,FAC001,AR002,2025-10-01,2025-10-07,15:15:00,15:17:00,16:45:00,16:47:00,Confirmed,15:10:00,16:47:00,Present,30.269881265864726,3.0,5.0,2025-10-12
ENR00010193,MEM000470,CT002,STF0027,FAC001,AR002,2025-10-05,2025-10-07,15:15:00,15:10:00,16:45:00,16:40:00,Confirmed,15:00:00,16:40:00,Present,26.39009516749325,5.0,3.0,2025-10-12
ENR00010194,MEM000162,CT009,STF0030,FAC003,AR015,2025-10-04,2025-10-07,18:15:00,18:15:00,19:15:00,,Confirmed,,,No Show,24.060736918471612,,,2025-10-12
ENR00010195,MEM000180,CT009,STF0030,FAC003,AR015,2025-10-05,2025-10-07,18:15:00,18:13:00,19:15:00,19:13:00,Confirmed,18:04:00,19:13:00,Present,18.334392259036523,3.0,5.0,2025-10-12
ENR00010196,MEM000198,CT009,STF0030,FAC003,AR015,2025-10-02,2025-10-07,18:15:00,18:22:00,19:15:00,19:22:00,Confirmed,18:14:00,19:22:00,Present,19.88072684359088,4.0,3.0,2025-10-12
ENR00010197,MEM000154,CT009,STF0030,FAC003,AR015,2025-10-07,2025-10-07,18:15:00,18:18:00,19:15:00,19:18:00,Confirmed,18:08:00,19:18:00,Present,18.32544877722698,4.0,5.0,2025-10-12
ENR00010198,MEM000086,CT009,STF0030,FAC003,AR015,2025-10-02,2025-10-07,18:15:00,18:19:00,19:15:00,19:19:00,Confirmed,18:02:00,19:19:00,Present,18.22122249064009,4.0,3.0,2025-10-12
ENR00010199,MEM000141,CT009,STF0030,FAC003,AR015,2025-10-02,2025-10-07,18:15:00,18:24:00,19:15:00,19:24:00,Confirmed,18:10:00,19:24:00,Present,27.14940513614955,4.0,5.0,2025-10-12
ENR00010200,MEM000164,CT009,STF0030,FAC003,AR015,2025-10-06,2025-10-07,18:15:00,18:21:00,19:15:00,19:21:00,Confirmed,18:04:00,19:21:00,Present,29.379261929100824,5.0,5.0,2025-10-12
ENR00010201,MEM000394,CT009,STF0030,FAC003,AR015,2025-10-06,2025-10-07,18:15:00,18:19:00,19:15:00,19:19:00,Confirmed,18:15:00,19:19:00,Present,22.630784346529225,4.0,3.0,2025-10-12
ENR00010202,MEM000497,CT009,STF0030,FAC003,AR015,2025-10-04,2025-10-07,18:15:00,18:16:00,19:15:00,19:16:00,Confirmed,18:12:00,19:16:00,Present,21.78981768246944,5.0,3.0,2025-10-12
ENR00010203,MEM000295,CT009,STF0001,FAC002,AR009,2025-10-03,2025-10-07,06:15:00,06:25:00,07:15:00,07:25:00,Confirmed,06:07:00,07:25:00,Present,34.38353453199945,3.0,4.0,2025-10-12
ENR00010204,MEM000362,CT009,STF0001,FAC002,AR009,2025-10-01,2025-10-07,06:15:00,06:14:00,07:15:00,07:14:00,Confirmed,06:12:00,07:14:00,Present,19.328799567549602,5.0,5.0,2025-10-12
ENR00010205,MEM000052,CT009,STF0001,FAC002,AR009,2025-10-06,2025-10-07,06:15:00,06:15:00,07:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010206,MEM000482,CT009,STF0001,FAC002,AR009,2025-10-03,2025-10-07,06:15:00,06:22:00,07:15:00,07:22:00,Confirmed,06:06:00,07:22:00,Present,30.33674189444658,3.0,3.0,2025-10-12
ENR00010207,MEM000424,CT009,STF0001,FAC002,AR009,2025-10-05,2025-10-07,06:15:00,06:18:00,07:15:00,07:18:00,Confirmed,06:06:00,07:18:00,Present,27.80935036322028,4.0,3.0,2025-10-12
ENR00010208,MEM000106,CT009,STF0001,FAC002,AR009,2025-10-05,2025-10-07,06:15:00,06:19:00,07:15:00,07:19:00,Confirmed,06:01:00,07:19:00,Present,29.36538417371595,5.0,5.0,2025-10-12
ENR00010209,MEM000449,CT009,STF0001,FAC002,AR009,2025-10-06,2025-10-07,06:15:00,06:12:00,07:15:00,07:12:00,Confirmed,06:14:00,07:12:00,Present,15.461765484307124,3.0,5.0,2025-10-12
ENR00010210,MEM000446,CT009,STF0001,FAC002,AR009,2025-10-07,2025-10-07,06:15:00,06:20:00,07:15:00,07:20:00,Confirmed,06:09:00,07:20:00,Present,18.289814872953926,3.0,4.0,2025-10-12
ENR00010211,MEM000069,CT009,STF0001,FAC002,AR009,2025-10-01,2025-10-07,06:15:00,06:15:00,07:15:00,07:15:00,Confirmed,06:00:00,07:15:00,Present,32.08161796452643,5.0,5.0,2025-10-12
ENR00010212,MEM000081,CT009,STF0001,FAC002,AR009,2025-10-04,2025-10-07,06:15:00,06:15:00,07:15:00,07:15:00,Confirmed,06:00:00,07:15:00,Present,29.366278825182505,4.0,5.0,2025-10-12
ENR00010213,MEM000190,CT009,STF0001,FAC002,AR009,2025-10-02,2025-10-07,06:15:00,06:11:00,07:15:00,07:11:00,Confirmed,06:00:00,07:11:00,Present,18.802577400624678,4.0,5.0,2025-10-12
ENR00010214,MEM000322,CT009,STF0001,FAC002,AR009,2025-10-06,2025-10-07,06:15:00,06:13:00,07:15:00,07:13:00,Confirmed,06:00:00,07:13:00,Present,33.830740488084544,4.0,3.0,2025-10-12
ENR00010215,MEM000172,CT009,STF0001,FAC002,AR009,2025-10-01,2025-10-07,06:15:00,06:21:00,07:15:00,07:21:00,Confirmed,06:01:00,07:21:00,Present,21.20205811323148,4.0,4.0,2025-10-12
ENR00010216,MEM000217,CT009,STF0001,FAC002,AR009,2025-10-03,2025-10-07,06:15:00,06:23:00,07:15:00,07:23:00,Confirmed,06:02:00,07:23:00,Present,16.07277042869886,4.0,5.0,2025-10-12
ENR00010217,MEM000390,CT009,STF0001,FAC002,AR009,2025-10-03,2025-10-07,06:15:00,06:19:00,07:15:00,07:19:00,Confirmed,06:01:00,07:19:00,Present,23.585680887301095,5.0,5.0,2025-10-12
ENR00010218,MEM000358,CT009,STF0001,FAC002,AR009,2025-10-07,2025-10-07,06:15:00,06:13:00,07:15:00,07:13:00,Confirmed,06:08:00,07:13:00,Present,34.03524531324473,4.0,4.0,2025-10-12
ENR00010219,MEM000405,CT009,STF0001,FAC002,AR009,2025-10-04,2025-10-07,06:15:00,06:13:00,07:15:00,07:13:00,Confirmed,06:02:00,07:13:00,Present,23.026537572256288,4.0,3.0,2025-10-12
ENR00010220,MEM000492,CT009,STF0001,FAC002,AR009,2025-10-07,2025-10-07,06:15:00,06:15:00,07:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010221,MEM000016,CT009,STF0001,FAC002,AR009,2025-10-02,2025-10-07,06:15:00,06:24:00,07:15:00,07:24:00,Confirmed,06:15:00,07:24:00,Present,23.12177804097678,5.0,3.0,2025-10-12
ENR00010222,MEM000026,CT009,STF0001,FAC002,AR009,2025-10-01,2025-10-07,06:15:00,06:18:00,07:15:00,07:18:00,Confirmed,06:07:00,07:18:00,Present,17.217890269794253,4.0,4.0,2025-10-12
ENR00010223,MEM000053,CT009,STF0001,FAC002,AR009,2025-10-04,2025-10-07,06:15:00,06:18:00,07:15:00,07:18:00,Confirmed,06:12:00,07:18:00,Present,33.93905129778136,5.0,5.0,2025-10-12
ENR00010224,MEM000031,CT009,STF0001,FAC002,AR009,2025-10-03,2025-10-07,06:15:00,06:23:00,07:15:00,07:23:00,Confirmed,06:06:00,07:23:00,Present,16.43749036256773,5.0,4.0,2025-10-12
ENR00010225,MEM000058,CT009,STF0001,FAC002,AR009,2025-10-04,2025-10-07,06:15:00,06:10:00,07:15:00,07:10:00,Confirmed,06:05:00,07:10:00,Present,30.80041738662269,5.0,4.0,2025-10-12
ENR00010226,MEM000150,CT009,STF0001,FAC002,AR009,2025-10-04,2025-10-07,06:15:00,06:21:00,07:15:00,07:21:00,Confirmed,06:08:00,07:21:00,Present,17.414520565699952,5.0,3.0,2025-10-12
ENR00010227,MEM000350,CT009,STF0001,FAC002,AR009,2025-10-07,2025-10-07,06:15:00,06:19:00,07:15:00,07:19:00,Confirmed,06:14:00,07:19:00,Present,27.759567921077917,3.0,5.0,2025-10-12
ENR00010228,MEM000401,CT009,STF0010,FAC002,AR005,2025-10-03,2025-10-07,20:15:00,20:24:00,21:15:00,21:24:00,Confirmed,20:15:00,21:24:00,Present,32.33402516824415,5.0,5.0,2025-10-12
ENR00010229,MEM000432,CT009,STF0010,FAC002,AR005,2025-10-03,2025-10-07,20:15:00,20:14:00,21:15:00,21:14:00,Confirmed,20:00:00,21:14:00,Present,26.462964670536344,4.0,5.0,2025-10-12
ENR00010230,MEM000456,CT009,STF0010,FAC002,AR005,2025-10-04,2025-10-07,20:15:00,20:21:00,21:15:00,21:21:00,Confirmed,20:10:00,21:21:00,Present,18.23782216046623,4.0,5.0,2025-10-12
ENR00010231,MEM000132,CT009,STF0010,FAC002,AR005,2025-10-06,2025-10-07,20:15:00,20:13:00,21:15:00,21:13:00,Confirmed,20:13:00,21:13:00,Present,29.400332812888625,3.0,5.0,2025-10-12
ENR00010232,MEM000094,CT009,STF0010,FAC002,AR005,2025-10-05,2025-10-07,20:15:00,20:17:00,21:15:00,21:17:00,Confirmed,20:05:00,21:17:00,Present,22.126855488466482,4.0,4.0,2025-10-12
ENR00010233,MEM000449,CT009,STF0010,FAC002,AR005,2025-10-06,2025-10-07,20:15:00,20:23:00,21:15:00,21:23:00,Confirmed,20:15:00,21:23:00,Present,23.048917942307586,3.0,4.0,2025-10-12
ENR00010234,MEM000462,CT009,STF0010,FAC002,AR005,2025-10-01,2025-10-07,20:15:00,20:24:00,21:15:00,21:24:00,Confirmed,20:15:00,21:24:00,Present,25.010363094482486,3.0,4.0,2025-10-12
ENR00010235,MEM000106,CT009,STF0010,FAC002,AR005,2025-10-02,2025-10-07,20:15:00,20:21:00,21:15:00,21:21:00,Confirmed,20:06:00,21:21:00,Present,16.433068522640497,5.0,5.0,2025-10-12
ENR00010236,MEM000123,CT009,STF0010,FAC002,AR005,2025-10-01,2025-10-07,20:15:00,20:15:00,21:15:00,,Confirmed,,,No Show,31.334608566854264,,,2025-10-12
ENR00010237,MEM000342,CT009,STF0010,FAC002,AR005,2025-10-05,2025-10-07,20:15:00,20:13:00,21:15:00,21:13:00,Confirmed,20:15:00,21:13:00,Present,33.830726864912265,5.0,5.0,2025-10-12
ENR00010238,MEM000392,CT009,STF0010,FAC002,AR005,2025-10-01,2025-10-07,20:15:00,20:21:00,21:15:00,21:21:00,Confirmed,20:02:00,21:21:00,Present,21.91347250811404,3.0,5.0,2025-10-12
ENR00010239,MEM000047,CT009,STF0010,FAC002,AR005,2025-10-05,2025-10-07,20:15:00,20:24:00,21:15:00,21:24:00,Confirmed,20:02:00,21:24:00,Present,27.919375987295222,3.0,4.0,2025-10-12
ENR00010240,MEM000333,CT009,STF0010,FAC002,AR005,2025-10-07,2025-10-07,20:15:00,20:15:00,21:15:00,,Confirmed,,,No Show,20.000030055689493,,,2025-10-12
ENR00010241,MEM000045,CT009,STF0010,FAC002,AR005,2025-10-04,2025-10-07,20:15:00,20:20:00,21:15:00,21:20:00,Confirmed,20:07:00,21:20:00,Present,21.082924586919194,5.0,3.0,2025-10-12
ENR00010242,MEM000107,CT009,STF0010,FAC002,AR005,2025-10-05,2025-10-07,20:15:00,20:15:00,21:15:00,21:15:00,Confirmed,20:13:00,21:15:00,Present,16.132523113257587,3.0,4.0,2025-10-12
ENR00010243,MEM000096,CT009,STF0010,FAC002,AR005,2025-10-06,2025-10-07,20:15:00,20:17:00,21:15:00,21:17:00,Confirmed,20:11:00,21:17:00,Present,20.836364906893937,4.0,3.0,2025-10-12
ENR00010244,MEM000232,CT009,STF0010,FAC002,AR005,2025-10-03,2025-10-07,20:15:00,20:23:00,21:15:00,21:23:00,Confirmed,20:10:00,21:23:00,Present,32.79889769495474,5.0,3.0,2025-10-12
ENR00010245,MEM000459,CT009,STF0010,FAC002,AR005,2025-10-06,2025-10-07,20:15:00,20:21:00,21:15:00,21:21:00,Confirmed,20:01:00,21:21:00,Present,23.357523285080315,4.0,3.0,2025-10-12
ENR00010246,MEM000248,CT009,STF0010,FAC002,AR005,2025-09-30,2025-10-07,20:15:00,20:24:00,21:15:00,21:24:00,Confirmed,20:04:00,21:24:00,Present,19.095175538047208,4.0,5.0,2025-10-12
ENR00010247,MEM000108,CT009,STF0010,FAC002,AR005,2025-10-01,2025-10-07,20:15:00,20:11:00,21:15:00,21:11:00,Confirmed,20:06:00,21:11:00,Present,22.64093419085879,3.0,3.0,2025-10-12
ENR00010248,MEM000142,CT009,STF0010,FAC002,AR005,2025-10-03,2025-10-07,20:15:00,20:23:00,21:15:00,21:23:00,Confirmed,20:00:00,21:23:00,Present,31.195363029022168,5.0,5.0,2025-10-12
ENR00010249,MEM000072,CT009,STF0010,FAC002,AR005,2025-10-02,2025-10-07,20:15:00,20:10:00,21:15:00,21:10:00,Confirmed,20:07:00,21:10:00,Present,28.497532745021232,3.0,4.0,2025-10-12
ENR00010250,MEM000062,CT009,STF0010,FAC002,AR005,2025-10-07,2025-10-07,20:15:00,20:15:00,21:15:00,,Confirmed,,,No Show,33.729270303562345,,,2025-10-12
ENR00010251,MEM000487,CT009,STF0010,FAC002,AR005,2025-10-05,2025-10-07,20:15:00,20:21:00,21:15:00,21:21:00,Confirmed,20:00:00,21:21:00,Present,28.365214785937297,4.0,4.0,2025-10-12
ENR00010252,MEM000225,CT009,STF0010,FAC002,AR005,2025-09-30,2025-10-07,20:15:00,20:23:00,21:15:00,21:23:00,Confirmed,20:12:00,21:23:00,Present,29.71152026931267,5.0,4.0,2025-10-12
ENR00010253,MEM000167,CT007,STF0028,FAC001,AR002,2025-10-03,2025-10-07,19:45:00,19:44:00,20:15:00,20:14:00,Confirmed,19:32:00,20:14:00,Present,16.136224312899735,3.0,4.0,2025-10-12
ENR00010254,MEM000271,CT007,STF0028,FAC001,AR002,2025-10-02,2025-10-07,19:45:00,19:55:00,20:15:00,20:25:00,Confirmed,19:33:00,20:25:00,Present,15.563925630595833,3.0,3.0,2025-10-12
ENR00010255,MEM000469,CT007,STF0028,FAC001,AR002,2025-10-07,2025-10-07,19:45:00,19:42:00,20:15:00,20:12:00,Confirmed,19:34:00,20:12:00,Present,31.795959000239765,4.0,3.0,2025-10-12
ENR00010256,MEM000141,CT007,STF0028,FAC001,AR002,2025-10-07,2025-10-07,19:45:00,19:54:00,20:15:00,20:24:00,Confirmed,19:42:00,20:24:00,Present,16.41584148061249,5.0,4.0,2025-10-12
ENR00010257,MEM000031,CT007,STF0028,FAC001,AR002,2025-10-06,2025-10-07,19:45:00,19:45:00,20:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00010258,MEM000108,CT007,STF0028,FAC001,AR002,2025-10-04,2025-10-07,19:45:00,19:46:00,20:15:00,20:16:00,Confirmed,19:33:00,20:16:00,Present,19.89123758940623,4.0,3.0,2025-10-12
ENR00010259,MEM000385,CT007,STF0028,FAC001,AR002,2025-10-06,2025-10-07,19:45:00,19:47:00,20:15:00,20:17:00,Confirmed,19:31:00,20:17:00,Present,29.850613659806093,4.0,3.0,2025-10-12
ENR00010260,MEM000170,CT007,STF0028,FAC001,AR002,2025-10-06,2025-10-07,19:45:00,19:53:00,20:15:00,20:23:00,Confirmed,19:45:00,20:23:00,Present,15.368321454615838,5.0,4.0,2025-10-12
ENR00010261,MEM000349,CT009,STF0027,FAC001,AR002,2025-10-07,2025-10-07,07:30:00,07:25:00,08:30:00,08:25:00,Confirmed,07:30:00,08:25:00,Present,33.76629674371015,5.0,3.0,2025-10-12
ENR00010262,MEM000219,CT009,STF0027,FAC001,AR002,2025-10-02,2025-10-07,07:30:00,07:36:00,08:30:00,08:36:00,Confirmed,07:26:00,08:36:00,Present,34.627901800403734,4.0,5.0,2025-10-12
ENR00010263,MEM000273,CT009,STF0027,FAC001,AR002,2025-10-07,2025-10-07,07:30:00,07:37:00,08:30:00,08:37:00,Confirmed,07:25:00,08:37:00,Present,32.14313838107688,5.0,4.0,2025-10-12
ENR00010264,MEM000095,CT009,STF0027,FAC001,AR002,2025-10-07,2025-10-07,07:30:00,07:28:00,08:30:00,08:28:00,Confirmed,07:22:00,08:28:00,Present,16.799933765691453,4.0,5.0,2025-10-12
ENR00010265,MEM000352,CT009,STF0027,FAC001,AR002,2025-10-06,2025-10-07,07:30:00,07:32:00,08:30:00,08:32:00,Confirmed,07:20:00,08:32:00,Present,24.218226691153276,4.0,5.0,2025-10-12
ENR00010266,MEM000465,CT009,STF0027,FAC001,AR002,2025-10-03,2025-10-07,07:30:00,07:29:00,08:30:00,08:29:00,Confirmed,07:24:00,08:29:00,Present,30.79742177594929,3.0,5.0,2025-10-12
ENR00010267,MEM000350,CT009,STF0027,FAC001,AR002,2025-10-07,2025-10-07,07:30:00,07:27:00,08:30:00,08:27:00,Confirmed,07:24:00,08:27:00,Present,33.62589130134997,3.0,4.0,2025-10-12
ENR00010268,MEM000467,CT009,STF0027,FAC001,AR002,2025-09-30,2025-10-07,07:30:00,07:36:00,08:30:00,08:36:00,Confirmed,07:15:00,08:36:00,Present,20.23221424755569,5.0,5.0,2025-10-12
ENR00010269,MEM000369,CT009,STF0027,FAC001,AR002,2025-10-01,2025-10-07,07:30:00,07:31:00,08:30:00,08:31:00,Confirmed,07:26:00,08:31:00,Present,28.705893667985563,5.0,5.0,2025-10-12
ENR00010270,MEM000500,CT009,STF0027,FAC001,AR002,2025-09-30,2025-10-07,07:30:00,07:38:00,08:30:00,08:38:00,Confirmed,07:28:00,08:38:00,Present,23.871713672264207,3.0,3.0,2025-10-12
ENR00010271,MEM000410,CT009,STF0027,FAC001,AR002,2025-10-06,2025-10-07,07:30:00,07:30:00,08:30:00,,Confirmed,,,No Show,32.783610425811005,,,2025-10-12
ENR00010272,MEM000031,CT009,STF0027,FAC001,AR002,2025-10-03,2025-10-07,07:30:00,07:30:00,08:30:00,,Confirmed,,,No Show,28.759184802557233,,,2025-10-12
ENR00010273,MEM000138,CT009,STF0027,FAC001,AR002,2025-09-30,2025-10-07,07:30:00,07:31:00,08:30:00,08:31:00,Confirmed,07:25:00,08:31:00,Present,30.018930541298083,5.0,4.0,2025-10-12
ENR00010274,MEM000440,CT009,STF0027,FAC001,AR002,2025-10-01,2025-10-07,07:30:00,07:28:00,08:30:00,08:28:00,Confirmed,07:15:00,08:28:00,Present,28.586854412175988,4.0,4.0,2025-10-12
ENR00010275,MEM000010,CT009,STF0027,FAC001,AR002,2025-10-02,2025-10-07,07:30:00,07:38:00,08:30:00,08:38:00,Confirmed,07:25:00,08:38:00,Present,23.013918471283944,5.0,3.0,2025-10-12
ENR00010276,MEM000308,CT007,STF0013,FAC002,AR005,2025-10-02,2025-10-07,09:45:00,09:41:00,10:15:00,10:11:00,Confirmed,09:31:00,10:11:00,Present,20.559409319861068,3.0,5.0,2025-10-12
ENR00010277,MEM000388,CT007,STF0013,FAC002,AR005,2025-10-03,2025-10-07,09:45:00,09:52:00,10:15:00,10:22:00,Confirmed,09:42:00,10:22:00,Present,22.19695747975977,3.0,5.0,2025-10-12
ENR00010278,MEM000442,CT007,STF0013,FAC002,AR005,2025-10-06,2025-10-07,09:45:00,09:50:00,10:15:00,10:20:00,Confirmed,09:39:00,10:20:00,Present,31.106920463286084,5.0,4.0,2025-10-12
ENR00010279,MEM000456,CT007,STF0013,FAC002,AR005,2025-10-02,2025-10-07,09:45:00,09:45:00,10:15:00,,Confirmed,,,No Show,33.69608037370617,,,2025-10-12
ENR00010280,MEM000436,CT007,STF0013,FAC002,AR005,2025-10-01,2025-10-07,09:45:00,09:49:00,10:15:00,10:19:00,Confirmed,09:30:00,10:19:00,Present,15.63426989024621,3.0,4.0,2025-10-12
ENR00010281,MEM000420,CT007,STF0013,FAC002,AR005,2025-10-01,2025-10-07,09:45:00,09:53:00,10:15:00,10:23:00,Confirmed,09:30:00,10:23:00,Present,16.700266516887012,3.0,3.0,2025-10-12
ENR00010282,MEM000032,CT007,STF0013,FAC002,AR005,2025-09-30,2025-10-07,09:45:00,09:50:00,10:15:00,10:20:00,Confirmed,09:35:00,10:20:00,Present,23.49490542078221,5.0,5.0,2025-10-12
ENR00010283,MEM000210,CT007,STF0013,FAC002,AR005,2025-10-05,2025-10-07,09:45:00,09:51:00,10:15:00,10:21:00,Confirmed,09:32:00,10:21:00,Present,20.94965121189992,3.0,5.0,2025-10-12
ENR00010284,MEM000144,CT007,STF0013,FAC002,AR005,2025-10-04,2025-10-07,09:45:00,09:50:00,10:15:00,10:20:00,Confirmed,09:41:00,10:20:00,Present,29.037496509475073,5.0,3.0,2025-10-12
ENR00010285,MEM000050,CT003,STF0018,FAC002,AR005,2025-10-02,2025-10-07,17:30:00,17:28:00,18:15:00,18:13:00,Confirmed,17:23:00,18:13:00,Present,15.434394313765836,4.0,3.0,2025-10-12
ENR00010286,MEM000375,CT003,STF0018,FAC002,AR005,2025-10-07,2025-10-07,17:30:00,17:33:00,18:15:00,18:18:00,Confirmed,17:26:00,18:18:00,Present,25.259546708964315,4.0,3.0,2025-10-12
ENR00010287,MEM000288,CT003,STF0018,FAC002,AR005,2025-10-07,2025-10-07,17:30:00,17:30:00,18:15:00,,Confirmed,,,No Show,34.904456758791504,,,2025-10-12
ENR00010288,MEM000111,CT003,STF0018,FAC002,AR005,2025-10-01,2025-10-07,17:30:00,17:28:00,18:15:00,18:13:00,Confirmed,17:23:00,18:13:00,Present,29.67531958104548,4.0,4.0,2025-10-12
ENR00010289,MEM000242,CT003,STF0018,FAC002,AR005,2025-09-30,2025-10-07,17:30:00,17:30:00,18:15:00,18:15:00,Confirmed,17:24:00,18:15:00,Present,34.919572334192196,5.0,3.0,2025-10-12
ENR00010290,MEM000404,CT003,STF0018,FAC002,AR005,2025-10-03,2025-10-07,17:30:00,17:34:00,18:15:00,18:19:00,Confirmed,17:21:00,18:19:00,Present,34.29495952517313,5.0,3.0,2025-10-12
ENR00010291,MEM000456,CT003,STF0018,FAC002,AR005,2025-10-03,2025-10-07,17:30:00,17:39:00,18:15:00,18:24:00,Confirmed,17:24:00,18:24:00,Present,27.680242375430772,4.0,4.0,2025-10-12
ENR00010292,MEM000043,CT008,STF0010,FAC001,AR002,2025-10-01,2025-10-07,20:30:00,20:39:00,21:15:00,21:24:00,Confirmed,20:23:00,21:24:00,Present,20.09454527326124,5.0,5.0,2025-10-12
ENR00010293,MEM000370,CT008,STF0010,FAC001,AR002,2025-10-06,2025-10-07,20:30:00,20:28:00,21:15:00,21:13:00,Confirmed,20:29:00,21:13:00,Present,20.341391532826933,4.0,5.0,2025-10-12
ENR00010294,MEM000039,CT008,STF0010,FAC001,AR002,2025-10-05,2025-10-07,20:30:00,20:38:00,21:15:00,21:23:00,Confirmed,20:26:00,21:23:00,Present,29.741881083580886,4.0,3.0,2025-10-12
ENR00010295,MEM000236,CT008,STF0010,FAC001,AR002,2025-10-02,2025-10-07,20:30:00,20:26:00,21:15:00,21:11:00,Confirmed,20:15:00,21:11:00,Present,29.47938354904675,3.0,3.0,2025-10-12
ENR00010296,MEM000206,CT008,STF0010,FAC001,AR002,2025-10-04,2025-10-07,20:30:00,20:34:00,21:15:00,21:19:00,Confirmed,20:18:00,21:19:00,Present,18.51302734094262,4.0,5.0,2025-10-12
ENR00010297,MEM000037,CT008,STF0010,FAC001,AR002,2025-10-06,2025-10-07,20:30:00,20:29:00,21:15:00,21:14:00,Confirmed,20:21:00,21:14:00,Present,15.859163739272006,4.0,3.0,2025-10-12
ENR00010298,MEM000140,CT008,STF0010,FAC001,AR002,2025-10-01,2025-10-07,20:30:00,20:33:00,21:15:00,21:18:00,Confirmed,20:26:00,21:18:00,Present,31.067902156733897,3.0,5.0,2025-10-12
ENR00010299,MEM000253,CT008,STF0010,FAC001,AR002,2025-10-01,2025-10-07,20:30:00,20:27:00,21:15:00,21:12:00,Confirmed,20:24:00,21:12:00,Present,23.020313553448176,3.0,5.0,2025-10-12
ENR00010300,MEM000008,CT008,STF0010,FAC001,AR002,2025-10-06,2025-10-07,20:30:00,20:27:00,21:15:00,21:12:00,Confirmed,20:29:00,21:12:00,Present,20.069914393433933,5.0,4.0,2025-10-12
